address,lat,lon,llm_lat,llm_lon,error_meters,is_exact_match,llm_coord,predicted_address_reverse
1718 East Olive Way,47.6200505,-122.3228016,47.615,-122.32,599.7265758740642,False,"47.615,-122.32","913, East Pine Street, First Hill, Seattle, King County, Washington, 98122, United States"
2324 49th Avenue Southwest,47.5822439,-122.3936089,47.57,-122.38,1703.3593413723765,False,"47.57,-122.38","3743, Belvidere Avenue Southwest, West Seattle, Seattle, King County, Washington, 98126, United States"
8824 Roosevelt Way Northeast,47.6928227,-122.31743,47.68,-122.31,1530.9245561122698,False,"47.68,-122.31","7017, 17th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
4548 California Avenue Southwest,47.5614499,-122.3865512,47.57,-122.39,985.4043949668368,False,"47.57,-122.39","3805, 45th Avenue Southwest, West Seattle, Seattle, King County, Washington, 98116, United States"
8853 16th Avenue Southwest,47.523219,-122.3553943,47.52,-122.36,498.4009210045229,False,"47.52,-122.36","9234, 21st Avenue Southwest, Highland Park, Seattle, King County, Washington, 98106, United States"
8301 Aurora Avenue North,47.6893365,-122.3449154,47.68,-122.35,1106.0389425618291,False,"47.68,-122.35","7011, Fremont Avenue North, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
2644 Northwest 58th Street,47.6712129,-122.3921804,47.67,-122.38,924.624741605656,False,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
221 East Shelby Street,47.6470203,-122.3240176,47.595,-122.325,5784.241622803011,False,"47.595,-122.325","651, South Charles Street, Yesler Terrace, Seattle, King County, Washington, 98134, United States"
3007 South Nevada Street,47.5644795,-122.2950881,47.57,-122.32,1972.479870458874,False,"47.57,-122.32","I 5, Beacon Hill, Seattle, King County, Washington, 98134, United States"
6536 32nd Avenue Southwest,47.5440034,-122.3732756,47.54,-122.39,1335.4310647140412,False,"47.54,-122.39","Gatewood Elementary School, 4320, Southwest Myrtle Street, Morgan Junction, Seattle, King County, Washington, 98136, United States"
204 3rd Avenue South,47.6006413,-122.330059,47.6,-122.34,750.9550731276156,False,"47.6,-122.34","Pier 48, Waterfront Trail, West Edge, First Hill, Seattle, King County, Washington, 98174, United States"
1000 Northeast 135th Street,47.7273561,-122.3153125,47.74,-122.3,1815.357909907946,False,"47.74,-122.3","15329, 27th Avenue Northeast, Briarcrest, Shoreline, King County, Washington, 98155, United States"
6335 Northeast Radford Drive,47.6745663,-122.2594529,47.68,-122.31,3843.3399419640373,False,"47.68,-122.31","7017, 17th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
2707 South Andover Street,47.5679779,-122.2974248,47.58,-122.3,1350.6110812128948,False,"47.58,-122.3","Rainier Avenue South, Mount Baker, Seattle, King County, Washington, 98144, United States"
500 Northeast Ravenna Boulevard,47.677296,-122.3226786,47.67,-122.32,835.7652080059802,False,"47.67,-122.32","802, Northeast 57th Street, University Heights, University District, Seattle, King County, Washington, 98105, United States"
9901 Aurora Avenue North,47.7011406,-122.3450908,47.71,-122.35,1051.676130603986,False,"47.71,-122.35","11042, Fremont Avenue North, Broadview, Seattle, King County, Washington, 98133, United States"
3820 Rainier Avenue South,47.5695825,-122.2882218,47.57,-122.29,141.62151681152332,False,"47.57,-122.29","3651, 34th Avenue South, Mount Baker, Seattle, King County, Washington, 98144, United States"
1219 6th Avenue North,47.6304254,-122.3452135,47.623,-122.349,873.2571408562185,False,"47.623,-122.349","Memorial Stadium, 401, 5th Avenue North, Uptown, Belltown, Seattle, King County, Washington, 98109, United States"
410 2nd Avenue Extension South,47.6012773,-122.331271,47.6,-122.33,171.18142552535105,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
5032 Rainier Avenue South,47.5563956,-122.2836629,47.56,-122.29,622.9440177158763,False,"47.56,-122.29","CityLine Building 1, 4760, 32nd Avenue South, Rainier Vista, Rainier Valley, Seattle, King County, Washington, 98118, United States"
6030 25th Avenue Northeast,47.673085,-122.3003909,47.67,-122.3,344.2563316841367,False,"47.67,-122.3","2514, Northeast 57th Street, University Park, University District, Seattle, King County, Washington, 98105, United States"
5740 Martin Luther King Junior Way South,47.5500466,-122.2871571,47.53,-122.29,2239.061502574879,False,"47.53,-122.29","Rising Star Elementary School, 8311, Beacon Avenue South, Seattle, King County, Washington, 98118, United States"
3820 46th Avenue Southwest,47.5695414,-122.3904584,47.57,-122.39,61.558576406364,False,"47.57,-122.39","3805, 45th Avenue Southwest, West Seattle, Seattle, King County, Washington, 98116, United States"
1140 23rd Avenue East,47.6298382,-122.3020901,47.63,-122.31,594.7604447328106,False,"47.63,-122.31","1145, 17th Avenue East, Madison Valley, Capitol Hill, Seattle, King County, Washington, 98112, United States"
6200 Sand Point Way Northeast,47.6738335,-122.2651266,47.67,-122.26,574.357643319092,False,"47.67,-122.26","6320, Northeast 57th Street, Windermere, Seattle, King County, Washington, 98105, United States"
5602 28th Avenue Northwest,47.6697495,-122.3923036,47.68,-122.39,1152.7447122105493,False,"47.68,-122.39","7011, 26th Avenue Northwest, Loyal Heights, Ballard, Seattle, King County, Washington, 98117, United States"
113 12th Avenue,47.6021452,-122.3171307,47.6,-122.32,321.6244896595508,False,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
2768 Alki Avenue Southwest,47.5786654,-122.4116777,47.57,-122.42,1149.0298401584607,False,"47.57,-122.42","Beach Drive Southwest, Alki, Seattle, King County, Washington, 98116, United States"
6051 16th Avenue Southwest,47.546882,-122.3552671,47.52,-122.35,3014.971686581121,False,"47.52,-122.35","9230, 12th Avenue Southwest, Seattle, King County, Washington, 98106, United States"
5711 Northeast 63rd Street,47.6740591,-122.2645295,47.68,-122.28,1336.3389944027065,False,"47.68,-122.28","45th Avenue Northeast, View Ridge, Seattle, King County, Washington, 98115, United States"
709 North 94th Street,47.6962453,-122.3488723,47.69,-122.35,699.5206712818352,False,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
825 Northwest 54th Street,47.6677969,-122.3673547,47.67,-122.35,1326.1833948286762,False,"47.67,-122.35","Woodland Park Zoo, 601, North 59th Street, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
8954 Aurora Avenue North,47.6940295,-122.344353,47.7,-122.3,3394.728919619903,False,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
960 South Harney Street,47.5485149,-122.3191767,47.6,-122.32,5724.55334377248,False,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
1715 Northwest 85th Street,47.6904609,-122.379719,47.69,-122.35,2231.6232939102842,False,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
1565 6th Avenue South,47.5885304,-122.3263948,47.6,-122.33,1303.7249757773588,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
12033 12th Avenue Northwest,47.7168321,-122.3734837,47.71,-122.37,803.3462515771097,False,"47.71,-122.37","South Ridge Trail, Broadview, Seattle, King County, Washington, 98177, United States"
6559 32nd Avenue Southwest,47.5434494,-122.3729561,47.5,-122.4,5242.561465968384,False,"47.5,-122.4","Endolyne, Seattle, King County, Washington, 98136, United States"
4649 Sunnyside Avenue North,47.6640255,-122.3311925,47.66,-122.34,798.7239648991091,False,"47.66,-122.34","Lincoln High School, 4400, Interlake Avenue North, Wallingford, Seattle, King County, Washington, 98103, United States"
5940 California Avenue Southwest,47.549118,-122.3864379,47.52,-122.39,3248.466912609888,False,"47.52,-122.39","4419, Southwest Brace Point Drive, Fauntleroy, Seattle, King County, Washington, 98136, United States"
5926 35th Avenue South,47.5480728,-122.2885899,47.56,-122.29,1330.3260530632786,False,"47.56,-122.29","CityLine Building 1, 4760, 32nd Avenue South, Rainier Vista, Rainier Valley, Seattle, King County, Washington, 98118, United States"
1224 North Northgate Way,47.705672,-122.3425657,47.7,-122.3,3256.3293500665527,False,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
3108 Southwest Raymond Street,47.5484414,-122.372597,47.54,-122.36,1334.2101665420398,False,"47.54,-122.36","6971, 21st Avenue Southwest, Delridge, Seattle, King County, Washington, 98106, United States"
4717 Aurora Avenue North,47.6634515,-122.3476078,47.66,-122.35,423.73392563154647,False,"47.66,-122.35","4400, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
1005 Stewart Street,47.6163253,-122.3331887,47.61,-122.33,743.002080244176,False,"47.61,-122.33","Cielo, 802, Seneca Street, Central Business District, First Hill, Seattle, King County, Washington, 98101, United States"
130 Boren Avenue North,47.619344,-122.335666,47.61,-122.33,1122.8287653968712,False,"47.61,-122.33","Cielo, 802, Seneca Street, Central Business District, First Hill, Seattle, King County, Washington, 98101, United States"
1015 East Pike Street,47.6139071,-122.3185146,47.61,-122.32,448.52766777381066,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
1436 Northwest 59th Street,47.6719503,-122.3753775,47.67,-122.37,458.3770174216215,False,"47.67,-122.37","933, Northwest 57th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
1519 Alaskan Way South,47.5900133,-122.339604,47.6,-122.34,1110.7450118358802,False,"47.6,-122.34","Pier 48, Waterfront Trail, West Edge, First Hill, Seattle, King County, Washington, 98174, United States"
25 Dravus Street,47.6484553,-122.3565178,47.64,-122.39,2685.6606635657527,False,"47.64,-122.39","2514, West McGraw Street, Southeast Magnolia, Magnolia, Seattle, King County, Washington, 98199, United States"
3715 South Hudson Street,47.5569322,-122.2851826,47.55,-122.28,863.8237210064274,False,"47.55,-122.28","4212, South Juneau Street, Brighton, Rainier Valley, Seattle, King County, Washington, 98118, United States"
2716 East Cherry Street,47.6081264,-122.2968297,47.6062,-122.3076,837.6650509413331,False,"47.6062,-122.3076","1901, East Jefferson Street, Central District, Seattle, King County, Washington, 98122, United States"
2015 North 78th Street,47.6852656,-122.3349602,47.67,-122.33,1737.6770487686308,False,"47.67,-122.33","2317, North 57th Street, Meridian, Green Lake, Seattle, King County, Washington, 98103, United States"
918 Martin Luther King Junior Way South,47.5939858,-122.297341,47.6,-122.32,1830.5615872442888,False,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
14010 Greenwood Avenue North,47.7308427,-122.3551339,47.73,-122.35,396.3447825436871,False,"47.73,-122.35","624, North 138th Street, Bitter Lake, Broadview, Seattle, King County, Washington, 98133, United States"
9242 Interlake Avenue North,47.6971995,-122.3405246,47.69,-122.34,801.4398651412588,False,"47.69,-122.34","8246, Interlake Avenue North, Licton Springs, Greenwood, Seattle, King County, Washington, 98103, United States"
4217 21st Avenue West,47.6584099,-122.3837689,47.66,-122.39,500.32861098983085,False,"47.66,-122.39","4425, 26th Avenue West, Lawton Park, Seattle, King County, Washington, 98199, United States"
11509 28th Avenue Northeast,47.7123115,-122.2979222,47.7,-122.3,1377.7024362695413,False,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
14 Roy Street,47.6255547,-122.3560331,47.623,-122.343,1019.987296798287,False,"47.623,-122.343","Modera, 435, Dexter Avenue North, South Lake Union, Belltown, Seattle, King County, Washington, 98109, United States"
1431 2nd Avenue,47.6088407,-122.3388355,47.607,-122.342,313.8417583509806,False,"47.607,-122.342","Waterfront Trail, West Edge, Belltown, Seattle, King County, Washington, 98181, United States"
1700 Westlake Avenue North,47.63449,-122.339748,47.62,-122.34,1611.1539822178881,False,"47.62,-122.34","820, John Street, South Lake Union, Belltown, Seattle, King County, Washington, 98109, United States"
3907 Greenwood Avenue North,47.654414,-122.3556879,47.65,-122.35,650.7229926314246,False,"47.65,-122.35","3411, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
5704 Northeast 60th Street,47.6722639,-122.2658723,47.68,-122.3,2703.184886489874,False,"47.68,-122.3","7021, 26th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
6730 Carleton Avenue South,47.5415328,-122.3217571,47.55,-122.32,950.6428092921706,False,"47.55,-122.32","920, South Doris Street, Van Asselt, Georgetown, Seattle, King County, Washington, 98108, United States"
6734 15th Avenue Northwest,47.678762,-122.3765807,47.68,-122.36,1252.5737106349807,False,"47.68,-122.36","7014, 3rd Avenue Northwest, Greenwood, Seattle, King County, Washington, 98117, United States"
1424 Northwest 62nd Street,47.6741067,-122.3749423,47.67,-122.36,1211.4630825025163,False,"47.67,-122.36","218, Northwest 56th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
3568 West Marginal Way Southwest,47.572187,-122.3577392,47.55,-122.35,2534.614190598444,False,"47.55,-122.35","South Seattle College, 6000, 16th Avenue Southwest, Delridge, Seattle, King County, Washington, 98106, United States"
4826 52nd Avenue South,47.5586514,-122.2678884,47.56,-122.27,218.48629812092847,False,"47.56,-122.27","4721, 51st Avenue South, Lakewood, Seattle, King County, Washington, 98118, United States"
3020 South Genesee Street,47.5642672,-122.2943704,47.57,-122.29,717.2222366431482,False,"47.57,-122.29","3651, 34th Avenue South, Mount Baker, Seattle, King County, Washington, 98144, United States"
335 Northeast Thornton Place,47.7028853,-122.3243035,47.68,-122.32,2564.9131467059087,False,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
244 Northeast Northgate Way,47.7089114,-122.3265504,47.7,-122.3,2225.365265065795,False,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
1741 Northwest 58th Street,47.6706332,-122.3807113,47.67,-122.37,807.4888573175355,False,"47.67,-122.37","933, Northwest 57th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
103 23rd Avenue,47.6018501,-122.302629,47.61,-122.3,927.4396048454971,False,"47.61,-122.3","2421, East Marion Street, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
285 Northwest Market Street,47.6660145,-122.360567,47.67,-122.39,2254.4804098790196,False,"47.67,-122.39","USPS, 26th Avenue Northwest, Sunset Hill, Ballard, Seattle, King County, Washington, 98017, United States"
